Ano,Mês,CODCEST,FAMILIA,QTDITEM,preço_medio
2018,agosto,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,1,"R$8,95"
2018,setembro,1100100,DESENG VEJA 500ML PULV PROMO,40,"R$11,49"
2018,setembro,1100100,DESINF BEM-TE-VI 500ML,52,"R$2,49"
2018,setembro,1100100,DESINF BRILUX 500ML,1,"R$3,49"
2018,setembro,1100100,DESINF DESODOR 500ML,35,"R$4,70"
2018,setembro,1100100,DESINF HARPIC 500ML,30,"R$9,47"
2018,setembro,1100100,DESINF HARPIC LIQUIDO 500ML,1,"R$10,19"
2018,setembro,1100100,DESINF INVICTO 500ML,41,"R$3,04"
2018,setembro,1100100,DESINF KALIPTO 750ML,115,"R$3,99"
2018,setembro,1100100,DESINF LYSOFORM 1000ML,13,"R$10,08"
2018,setembro,1100100,DESINF LYSOFORM 500ML,39,"R$5,44"
2018,setembro,1100100,DESINF LYSOFORM 500ML CLORO GEL,17,"R$9,04"
2018,setembro,1100100,DESINF PINHO BRIL 500ML,103,"R$3,65"
2018,setembro,1100100,DESINF PINHO SOL 500ML,549,"R$5,69"
2018,setembro,1100100,DESINF PINHO TROP 500ML,87,"R$3,15"
2018,setembro,1100100,DESINF PINHO TROP LV1L PG900ML,114,"R$5,03"
2018,setembro,1100100,DESINF PROCAO 500ML,2,"R$9,99"
2018,setembro,1100100,DESINF URCA 500ML,206,"R$2,89"
2018,setembro,1100100,DESINF VEJA 480ML,236,"R$4,22"
2018,setembro,1100100,DESINF VEJA 980ML,33,"R$6,99"
2018,setembro,1100100,DESINF YPE 500ML,487,"R$2,52"
2018,setembro,1100100,DESODOR BOM AR L450 P 300ML TALCO,46,"R$11,29"
2018,setembro,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,44,"R$11,29"
2018,setembro,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",15,"R$12,69"
2018,setembro,1100100,DESODOR GLADE T FRESCOR 12ML AP,16,"R$17,39"
2018,setembro,1100100,DESODOR GLADE T FRESCOR 12ML REF,23,"R$8,49"
2018,setembro,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,72,"R$10,69"
2018,setembro,1100100,KIT LIMP SAN PATO 500ML + GEL ADES,3,"R$18,78"
2018,setembro,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,25,"R$7,65"
2018,setembro,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,10,"R$5,83"
2018,setembro,1100100,LIMP MRM BANHEIRO 500ML,8,"R$8,29"
2018,setembro,1100100,LIMP MRM PERF 1800ML LAVANDA,19,"R$15,39"
2018,setembro,1100100,LIMP PATO POWER L750 P500ML,14,"R$10,11"
2018,setembro,1100100,LIMP PERF MRM 500ML,33,"R$5,19"
2018,setembro,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,30,"R$7,59"
2018,setembro,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,5,"R$17,39"
2018,setembro,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,7,"R$17,19"
2018,setembro,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,39,"R$8,41"
2018,outubro,1100100,AGUA SANITARIA BRILUX LV1L PG 900ML,914,"R$2,25"
2018,outubro,1100100,ANIL COLMAN 200ML,2,"R$17,20"
2018,outubro,1100100,DESENG VEJA 500ML PULV PROMO,30,"R$11,49"
2018,outubro,1100100,DESINF BEM-TE-VI 500ML,134,"R$2,49"
2018,outubro,1100100,DESINF DESODOR 500ML,58,"R$4,71"
2018,outubro,1100100,DESINF HARPIC 500ML,24,"R$10,59"
2018,outubro,1100100,DESINF HARPIC LIQUIDO 500ML,1,"R$10,19"
2018,outubro,1100100,DESINF INVICTO 500ML,77,"R$3,29"
2018,outubro,1100100,DESINF KALIPTO 750ML,41,"R$3,99"
2018,outubro,1100100,DESINF LYSOFORM 1000ML,17,"R$10,39"
2018,outubro,1100100,DESINF LYSOFORM 500ML,38,"R$5,59"
2018,outubro,1100100,DESINF LYSOFORM 500ML CLORO GEL,21,"R$9,79"
2018,outubro,1100100,DESINF PINHO BRIL 500ML,22,"R$4,49"
2018,outubro,1100100,DESINF PINHO SOL 500ML,568,"R$5,69"
2018,outubro,1100100,DESINF PINHO TROP 500ML,37,"R$3,09"
2018,outubro,1100100,DESINF PINHO TROP LV1L PG900ML,53,"R$5,29"
2018,outubro,1100100,DESINF URCA 500ML,180,"R$2,89"
2018,outubro,1100100,DESINF VEJA 480ML,233,"R$4,25"
2018,outubro,1100100,DESINF VEJA 980ML,41,"R$6,99"
2018,outubro,1100100,DESINF YPE 500ML,584,"R$2,65"
2018,outubro,1100100,DESODOR BOM AR L450 P 300ML TALCO,30,"R$11,29"
2018,outubro,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,23,"R$11,29"
2018,outubro,1100100,DESODOR GLADE 12ML T REFIL,1,"R$8,49"
2018,outubro,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",14,"R$12,69"
2018,outubro,1100100,DESODOR GLADE T FRESCOR 12ML AP,7,"R$17,39"
2018,outubro,1100100,DESODOR GLADE T FRESCOR 12ML REF,17,"R$8,49"
2018,outubro,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,81,"R$10,69"
2018,outubro,1100100,KIT LIMP SAN PATO 500ML + GEL ADES,36,"R$3,98"
2018,outubro,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,10,"R$7,65"
2018,outubro,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,18,"R$6,39"
2018,outubro,1100100,LIMP MRM BANHEIRO 500ML,8,"R$8,29"
2018,outubro,1100100,LIMP MRM PERF 1800ML LAVANDA,15,"R$15,50"
2018,outubro,1100100,LIMP PATO POWER L750 P500ML,19,"R$11,29"
2018,outubro,1100100,LIMP PERF MRM 500ML,25,"R$5,19"
2018,outubro,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,45,"R$7,59"
2018,outubro,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,10,"R$17,39"
2018,outubro,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,3,"R$17,19"
2018,outubro,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,14,"R$8,95"
2018,novembro,1100100,AGUA SANITARIA BRILUX LV1L PG 900ML,4915,"R$1,89"
2018,novembro,1100100,DESENG VEJA 500ML PULV PROMO,24,"R$8,99"
2018,novembro,1100100,DESINF BEM-TE-VI 500ML,93,"R$2,64"
2018,novembro,1100100,DESINF DESODOR 500ML,46,"R$4,70"
2018,novembro,1100100,DESINF HARPIC 500ML,20,"R$10,47"
2018,novembro,1100100,DESINF HARPIC LIQUIDO 500ML,1,"R$10,19"
2018,novembro,1100100,DESINF INVICTO 500ML,63,"R$3,29"
2018,novembro,1100100,DESINF KALIPTO 750ML,154,"R$3,30"
2018,novembro,1100100,DESINF LYSOFORM 1000ML,19,"R$10,89"
2018,novembro,1100100,DESINF LYSOFORM 500ML,42,"R$5,83"
2018,novembro,1100100,DESINF LYSOFORM 500ML CLORO GEL,13,"R$9,90"
2018,novembro,1100100,DESINF PINHO BRIL 500ML,63,"R$4,49"
2018,novembro,1100100,DESINF PINHO SOL 500ML,538,"R$5,39"
2018,novembro,1100100,DESINF PINHO TROP 500ML,165,"R$3,15"
2018,novembro,1100100,DESINF PINHO TROP LV1L PG900ML,19,"R$5,37"
2018,novembro,1100100,DESINF URCA 500ML,271,"R$2,89"
2018,novembro,1100100,DESINF VEJA 480ML,245,"R$4,22"
2018,novembro,1100100,DESINF VEJA 980ML,59,"R$6,99"
2018,novembro,1100100,DESINF YPE 500ML,381,"R$2,69"
2018,novembro,1100100,DESODOR BOM AR L450 P 300ML TALCO,43,"R$11,55"
2018,novembro,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,35,"R$11,55"
2018,novembro,1100100,DESODOR GLADE 12ML T REFIL,4,"R$8,49"
2018,novembro,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",22,"R$12,73"
2018,novembro,1100100,DESODOR GLADE T FRESCOR 12ML AP,12,"R$17,39"
2018,novembro,1100100,DESODOR GLADE T FRESCOR 12ML REF,16,"R$8,62"
2018,novembro,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,75,"R$10,69"
2018,novembro,1100100,KIT LIMP SAN PATO 500ML + GEL ADES,1,"R$2,99"
2018,novembro,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,12,"R$7,65"
2018,novembro,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,13,"R$6,39"
2018,novembro,1100100,LIMP MRM BANHEIRO 500ML,5,"R$8,41"
2018,novembro,1100100,LIMP MRM PERF 1800ML LAVANDA,23,"R$16,89"
2018,novembro,1100100,LIMP PATO POWER L750 P500ML,30,"R$11,52"
2018,novembro,1100100,LIMP PERF MRM 500ML,33,"R$5,19"
2018,novembro,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,43,"R$7,81"
2018,novembro,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,12,"R$17,39"
2018,novembro,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,6,"R$17,19"
2018,novembro,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,31,"R$8,47"
2018,dezembro,1100100,AGUA SANITARIA BRILUX LV1L PG 900ML,4041,"R$1,92"
2018,dezembro,1100100,DESENG VEJA 500ML PULV PROMO,27,"R$12,19"
2018,dezembro,1100100,DESINF BEM-TE-VI 500ML,29,"R$2,79"
2018,dezembro,1100100,DESINF DESODOR 500ML,58,"R$4,19"
2018,dezembro,1100100,DESINF HARPIC 500ML,32,"R$9,99"
2018,dezembro,1100100,DESINF HARPIC LIQUIDO 500ML,8,"R$9,89"
2018,dezembro,1100100,DESINF INVICTO 500ML,69,"R$3,29"
2018,dezembro,1100100,DESINF KALIPTO 750ML,188,"R$2,89"
2018,dezembro,1100100,DESINF LYSOFORM 1000ML,24,"R$11,29"
2018,dezembro,1100100,DESINF LYSOFORM 500ML,36,"R$6,09"
2018,dezembro,1100100,DESINF LYSOFORM 500ML CLORO GEL,21,"R$9,99"
2018,dezembro,1100100,DESINF PINHO BRIL 500ML,111,"R$4,49"
2018,dezembro,1100100,DESINF PINHO SOL 500ML,647,"R$4,94"
2018,dezembro,1100100,DESINF PINHO TROP 500ML,271,"R$2,99"
2018,dezembro,1100100,DESINF PINHO TROP LV1L PG900ML,54,"R$5,69"
2018,dezembro,1100100,DESINF URCA 500ML,242,"R$2,79"
2018,dezembro,1100100,DESINF VEJA 480ML,270,"R$3,99"
2018,dezembro,1100100,DESINF VEJA 980ML,28,"R$6,89"
2018,dezembro,1100100,DESINF YPE 500ML,398,"R$2,69"
2018,dezembro,1100100,DESODOR BOM AR L450 P 300ML TALCO,56,"R$12,09"
2018,dezembro,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,46,"R$12,09"
2018,dezembro,1100100,DESODOR GLADE 12ML T REFIL,12,"R$8,49"
2018,dezembro,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",31,"R$12,89"
2018,dezembro,1100100,DESODOR GLADE T FRESCOR 12ML AP,10,"R$17,39"
2018,dezembro,1100100,DESODOR GLADE T FRESCOR 12ML REF,25,"R$8,89"
2018,dezembro,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,208,"R$8,59"
2018,dezembro,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,16,"R$7,65"
2018,dezembro,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,11,"R$6,39"
2018,dezembro,1100100,LIMP MRM BANHEIRO 500ML,8,"R$8,89"
2018,dezembro,1100100,LIMP MRM PERF 1800ML LAVANDA,13,"R$16,80"
2018,dezembro,1100100,LIMP PATO POWER L750 P500ML,23,"R$11,79"
2018,dezembro,1100100,LIMP PERF MRM 500ML,27,"R$5,19"
2018,dezembro,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,40,"R$7,99"
2018,dezembro,1100100,LIMPA MRM TIRA LIMO AP 500ML GTS30%,5,"R$11,99"
2018,dezembro,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,24,"R$17,39"
2018,dezembro,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,3,"R$17,19"
2018,dezembro,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,13,"R$8,95"
2019,janeiro,1100100,AGUA SANITARIA BRILUX LV1L PG 900ML,1599,"R$2,09"
2019,janeiro,1100100,ANIL COLMAN 200ML,3,"R$17,20"
2019,janeiro,1100100,DESENG VEJA 500ML PULV PROMO,17,"R$12,19"
2019,janeiro,1100100,DESINF BEM-TE-VI 500ML,74,"R$2,79"
2019,janeiro,1100100,DESINF DESODOR 500ML,44,"R$4,19"
2019,janeiro,1100100,DESINF HARPIC 500ML,26,"R$10,19"
2019,janeiro,1100100,DESINF HARPIC LIQUIDO 500ML,3,"R$9,89"
2019,janeiro,1100100,DESINF INVICTO 500ML,64,"R$3,29"
2019,janeiro,1100100,DESINF KALIPTO 750ML,84,"R$2,89"
2019,janeiro,1100100,DESINF LYSOFORM 1000ML,18,"R$11,29"
2019,janeiro,1100100,DESINF LYSOFORM 500ML,36,"R$6,09"
2019,janeiro,1100100,DESINF LYSOFORM 500ML CLORO GEL,14,"R$9,99"
2019,janeiro,1100100,DESINF OMO LIMPA PISOS 900ML,61,"R$9,99"
2019,janeiro,1100100,DESINF OMO LIMPA PISOS REFIL 900ML,59,"R$8,25"
2019,janeiro,1100100,DESINF PINHO BRIL 500ML,87,"R$4,49"
2019,janeiro,1100100,DESINF PINHO SOL 500ML,576,"R$4,70"
2019,janeiro,1100100,DESINF PINHO TROP 500ML,199,"R$2,99"
2019,janeiro,1100100,DESINF PINHO TROP LV1L PG900ML,67,"R$5,69"
2019,janeiro,1100100,DESINF PROCAO 500ML,1,"R$6,90"
2019,janeiro,1100100,DESINF URCA 500ML,163,"R$2,85"
2019,janeiro,1100100,DESINF VEJA 480ML,321,"R$3,99"
2019,janeiro,1100100,DESINF VEJA 980ML,46,"R$6,89"
2019,janeiro,1100100,DESINF YPE 500ML,446,"R$2,86"
2019,janeiro,1100100,DESODOR BOM AR L450 P 300ML TALCO,81,"R$12,09"
2019,janeiro,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,64,"R$12,09"
2019,janeiro,1100100,DESODOR GLADE 12ML T REFIL,8,"R$8,49"
2019,janeiro,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",21,"R$12,89"
2019,janeiro,1100100,DESODOR GLADE T FRESCOR 12ML AP,11,"R$17,39"
2019,janeiro,1100100,DESODOR GLADE T FRESCOR 12ML REF,17,"R$8,89"
2019,janeiro,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,212,"R$8,83"
2019,janeiro,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,22,"R$7,65"
2019,janeiro,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,6,"R$6,39"
2019,janeiro,1100100,LIMP MRM BANHEIRO 500ML,27,"R$5,28"
2019,janeiro,1100100,LIMP MRM PERF 1800ML LAVANDA,14,"R$16,71"
2019,janeiro,1100100,LIMP PATO POWER L750 P500ML,17,"R$11,79"
2019,janeiro,1100100,LIMP PERF MRM 500ML,35,"R$5,19"
2019,janeiro,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,38,"R$7,99"
2019,janeiro,1100100,LIMPA MRM TIRA LIMO AP 500ML GTS30%,22,"R$11,90"
2019,janeiro,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,17,"R$17,39"
2019,janeiro,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,5,"R$17,19"
2019,janeiro,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,17,"R$8,95"
2019,fevereiro,1100100,AGUA SANITARIA BRILUX LV1L PG 900ML,863,"R$2,30"
2019,fevereiro,1100100,DESENG VEJA 500ML PULV PROMO,13,"R$12,19"
2019,fevereiro,1100100,DESINF BEM-TE-VI 500ML,68,"R$2,79"
2019,fevereiro,1100100,DESINF DESODOR 500ML,41,"R$4,19"
2019,fevereiro,1100100,DESINF HARPIC 500ML,19,"R$10,39"
2019,fevereiro,1100100,DESINF HARPIC LIQUIDO 500ML,1,"R$10,79"
2019,fevereiro,1100100,DESINF INVICTO 500ML,48,"R$3,29"
2019,fevereiro,1100100,DESINF KALIPTO 750ML,169,"R$2,89"
2019,fevereiro,1100100,DESINF LYSOFORM 1000ML,26,"R$11,29"
2019,fevereiro,1100100,DESINF LYSOFORM 500ML,22,"R$5,99"
2019,fevereiro,1100100,DESINF LYSOFORM 500ML CLORO GEL,18,"R$9,99"
2019,fevereiro,1100100,DESINF OMO LIMPA PISOS 900ML,75,"R$9,99"
2019,fevereiro,1100100,DESINF OMO LIMPA PISOS REFIL 900ML,128,"R$8,75"
2019,fevereiro,1100100,DESINF PINHO BRIL 500ML,80,"R$4,49"
2019,fevereiro,1100100,DESINF PINHO SOL 500ML,526,"R$5,04"
2019,fevereiro,1100100,DESINF PINHO TROP 500ML,152,"R$2,99"
2019,fevereiro,1100100,DESINF PINHO TROP LV1L PG900ML,41,"R$5,69"
2019,fevereiro,1100100,DESINF PROCAO 500ML,1,"R$6,90"
2019,fevereiro,1100100,DESINF URCA 500ML,174,"R$2,89"
2019,fevereiro,1100100,DESINF VEJA 480ML,225,"R$3,99"
2019,fevereiro,1100100,DESINF VEJA 980ML,42,"R$6,89"
2019,fevereiro,1100100,DESINF YPE 500ML,377,"R$3,09"
2019,fevereiro,1100100,DESODOR BOM AR L450 P 300ML TALCO,74,"R$12,09"
2019,fevereiro,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,95,"R$12,09"
2019,fevereiro,1100100,DESODOR GLADE 12ML T REFIL,6,"R$8,49"
2019,fevereiro,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",26,"R$12,89"
2019,fevereiro,1100100,DESODOR GLADE T FRESCOR 12ML AP,6,"R$17,39"
2019,fevereiro,1100100,DESODOR GLADE T FRESCOR 12ML REF,26,"R$8,89"
2019,fevereiro,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,120,"R$10,69"
2019,fevereiro,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,14,"R$7,65"
2019,fevereiro,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,12,"R$6,39"
2019,fevereiro,1100100,LIMP MRM BANHEIRO 500ML,12,"R$8,11"
2019,fevereiro,1100100,LIMP MRM PERF 1800ML LAVANDA,11,"R$16,89"
2019,fevereiro,1100100,LIMP PATO POWER L750 P500ML,13,"R$11,79"
2019,fevereiro,1100100,LIMP PERF MRM 500ML,30,"R$5,19"
2019,fevereiro,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,33,"R$7,99"
2019,fevereiro,1100100,LIMPA MRM TIRA LIMO AP 500ML GTS30%,24,"R$9,66"
2019,fevereiro,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,12,"R$17,39"
2019,fevereiro,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,3,"R$13,99"
2019,fevereiro,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,7,"R$8,95"
2019,março,1100100,AGUA SANITARIA BRILUX LV1L PG 900ML,57,"R$2,27"
2019,março,1100100,ANIL COLMAN 200ML,1,"R$17,20"
2019,março,1100100,DESENG VEJA 500ML PULV PROMO,14,"R$12,19"
2019,março,1100100,DESINF BEM-TE-VI 500ML,12,"R$2,79"
2019,março,1100100,DESINF DESODOR 500ML,94,"R$4,19"
2019,março,1100100,DESINF HARPIC 500ML,26,"R$10,01"
2019,março,1100100,DESINF HARPIC LIQUIDO 500ML,7,"R$10,79"
2019,março,1100100,DESINF INVICTO 500ML,74,"R$3,29"
2019,março,1100100,DESINF KALIPTO 750ML,16,"R$2,89"
2019,março,1100100,DESINF LYSOFORM 1000ML,30,"R$11,29"
2019,março,1100100,DESINF LYSOFORM 500ML,39,"R$6,00"
2019,março,1100100,DESINF LYSOFORM 500ML CLORO GEL,13,"R$9,99"
2019,março,1100100,DESINF OMO LIMPA PISOS 900ML,118,"R$9,53"
2019,março,1100100,DESINF OMO LIMPA PISOS REFIL 900ML,79,"R$8,75"
2019,março,1100100,DESINF PINHO BRIL 500ML,22,"R$4,48"
2019,março,1100100,DESINF PINHO SOL 500ML,679,"R$4,82"
2019,março,1100100,DESINF PINHO TROP 500ML,177,"R$2,99"
2019,março,1100100,DESINF PINHO TROP LV1L PG900ML,48,"R$5,69"
2019,março,1100100,DESINF URCA 500ML,201,"R$2,89"
2019,março,1100100,DESINF VEJA 480ML,292,"R$3,99"
2019,março,1100100,DESINF VEJA 980ML,65,"R$6,92"
2019,março,1100100,DESINF YPE 500ML,308,"R$3,09"
2019,março,1100100,DESODOR BOM AR L450 P 300ML TALCO,80,"R$12,09"
2019,março,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,84,"R$12,09"
2019,março,1100100,DESODOR GLADE 12ML T REFIL,4,"R$8,49"
2019,março,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",35,"R$12,89"
2019,março,1100100,DESODOR GLADE T FRESCOR 12ML AP,12,"R$17,39"
2019,março,1100100,DESODOR GLADE T FRESCOR 12ML REF,12,"R$8,89"
2019,março,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,150,"R$10,08"
2019,março,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,26,"R$7,55"
2019,março,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,9,"R$6,39"
2019,março,1100100,LIMP MRM PERF 1800ML LAVANDA,9,"R$16,91"
2019,março,1100100,LIMP PATO POWER L750 P500ML,19,"R$11,70"
2019,março,1100100,LIMP PERF MRM 500ML,29,"R$5,06"
2019,março,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,43,"R$7,99"
2019,março,1100100,LIMPA MRM TIRA LIMO AP 500ML GTS30%,16,"R$11,99"
2019,março,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,17,"R$17,39"
2019,março,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,2,"R$17,19"
2019,março,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,23,"R$8,95"
2019,abril,1100100,DESENG VEJA 500ML PULV PROMO,16,"R$12,19"
2019,abril,1100100,DESINF BEM-TE-VI 500ML,74,"R$2,79"
2019,abril,1100100,DESINF DESODOR 500ML,58,"R$4,18"
2019,abril,1100100,DESINF HARPIC 500ML,24,"R$10,39"
2019,abril,1100100,DESINF HARPIC LIQUIDO 500ML,3,"R$10,79"
2019,abril,1100100,DESINF INVICTO 500ML,28,"R$3,29"
2019,abril,1100100,DESINF KALIPTO 750ML,209,"R$2,89"
2019,abril,1100100,DESINF LYSOFORM 1000ML,25,"R$11,29"
2019,abril,1100100,DESINF LYSOFORM 500ML,52,"R$5,95"
2019,abril,1100100,DESINF LYSOFORM 500ML CLORO GEL,15,"R$9,99"
2019,abril,1100100,DESINF OMO LIMPA PISOS 900ML,113,"R$9,59"
2019,abril,1100100,DESINF OMO LIMPA PISOS REFIL 900ML,126,"R$8,45"
2019,abril,1100100,DESINF PINHO BRIL 500ML,117,"R$4,62"
2019,abril,1100100,DESINF PINHO SOL 500ML,570,"R$4,75"
2019,abril,1100100,DESINF PINHO TROP 500ML,174,"R$2,99"
2019,abril,1100100,DESINF PINHO TROP LV1L PG900ML,68,"R$5,69"
2019,abril,1100100,DESINF URCA 500ML,211,"R$2,89"
2019,abril,1100100,DESINF VEJA 480ML,200,"R$3,98"
2019,abril,1100100,DESINF VEJA 980ML,57,"R$7,45"
2019,abril,1100100,DESINF YPE 500ML,175,"R$3,43"
2019,abril,1100100,DESODOR BOM AR L450 P 300ML TALCO,40,"R$12,09"
2019,abril,1100100,DESODOR BOM AR LV450 PG 300ML LAVAN,70,"R$12,09"
2019,abril,1100100,DESODOR GLADE 12ML T REFIL,6,"R$8,49"
2019,abril,1100100,"DESODOR GLADE T FRESCO L2 P1,5 12ML",19,"R$12,89"
2019,abril,1100100,DESODOR GLADE T FRESCOR 12ML AP,8,"R$17,09"
2019,abril,1100100,DESODOR GLADE T FRESCOR 12ML REF,13,"R$7,99"
2019,abril,1100100,DET LIQ CONC ARIEL 500ML 12 LAV,104,"R$11,29"
2019,abril,1100100,LIMP BANHEIRO MRM 500ML TIRA LIMO,22,"R$7,41"
2019,abril,1100100,LIMP MRM 5X1 BANHEIRO 400ML GTS 30P,11,"R$6,39"
2019,abril,1100100,LIMP MRM PERF 1800ML LAVANDA,17,"R$16,87"
2019,abril,1100100,LIMP PATO POWER L750 P500ML,12,"R$11,79"
2019,abril,1100100,LIMP PERF MRM 500ML,19,"R$4,94"
2019,abril,1100100,LIMP PERF MRM 900ML PRECO ESPECIAL,38,"R$7,88"
2019,abril,1100100,LIMPA MRM TIRA LIMO AP 500ML GTS30%,20,"R$11,99"
2019,abril,1100100,ODORIZ GLADE AP 12ML T FESCOR LAVAN,10,"R$17,39"
2019,abril,1100100,VEJA X14 BANHEIRO 500ML PULV DES 30,1,"R$17,19"
2019,abril,1100100,VEJA X14 BANHEIRO SQU LV500 P400ML,16,"R$8,95"
2019,maio,1100100,ANIL COLMAN 200ML,16,"R$4,23"
